[20:37:04.296] ======================================================================
[20:37:04.296] BTC 5m ARB SCANNER v3
[20:37:04.296] Threshold: YES_buy + NO_buy < $0.990
[20:37:04.296] Poll interval: 100ms
[20:37:04.296] Duration: 5 minutes
[20:37:04.296] ======================================================================
[20:37:04.450] CLOB API latency: 51.3ms (avg of 3)
[20:37:04.450] ⚠️  High latency — you're not co-located. Run from AWS eu-west-1 for <10ms.
[20:37:04.450] 
[20:37:04.450] Scanning... (Ctrl+C to stop)
[20:37:04.450] 
[20:37:04.472] 📊 Bitcoin Up or Down - March 24, 4:35PM-4:40PM ET
[20:37:04.472]    YES: 50479080100328806697...
[20:37:04.472]    NO:  13678910416501368810...
[20:37:04.472] 
[20:37:28.449] 🔄 SELL ARB | YES_sell=$0.670 + NO_sell=$0.360 = $1.0300 | spread=$0.0300
[20:37:28.560] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.360 = $1.0200 | spread=$0.0200
[20:37:28.670] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.360 = $1.0200 | spread=$0.0200
[20:37:28.799] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.360 = $1.0200 | spread=$0.0200
[20:37:28.919] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.360 = $1.0200 | spread=$0.0200
[20:37:29.034]    └─ closed after 812ms
[20:37:29.034] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.350 = $1.0100 | spread=$0.0100
[20:37:29.141] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.380 = $1.0400 | spread=$0.0400
[20:37:29.280] 🎯 ARB #8 | T+149s | YES=$0.620 + NO=$0.360 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=139ms
[20:37:29.280] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.380 = $1.0400 | spread=$0.0400
[20:37:29.395] 🔄 SELL ARB | YES_sell=$0.640 + NO_sell=$0.390 = $1.0300 | spread=$0.0300
[20:37:29.512] 🔄 SELL ARB | YES_sell=$0.640 + NO_sell=$0.400 = $1.0400 | spread=$0.0400
[20:37:29.626] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.400 = $1.0600 | spread=$0.0600
[20:37:29.737] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.400 = $1.0600 | spread=$0.0600
[20:37:29.857]    └─ closed after 577ms
[20:37:29.857] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.430 = $1.0100 | spread=$0.0100
[20:37:29.971] 🎯 ARB #9 | T+149s | YES=$0.560 + NO=$0.400 = $0.9600 | spread=$0.0400 | profit@5shares=$0.20 | poll=114ms
[20:37:29.971] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.440 = $1.0200 | spread=$0.0200
[20:37:30.089] 🔄 SELL ARB | YES_sell=$0.600 + NO_sell=$0.440 = $1.0400 | spread=$0.0400
[20:37:30.223] 🔄 SELL ARB | YES_sell=$0.600 + NO_sell=$0.440 = $1.0400 | spread=$0.0400
[20:37:30.330] 🔄 SELL ARB | YES_sell=$0.600 + NO_sell=$0.440 = $1.0400 | spread=$0.0400
[20:37:30.443] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.440 = $1.0300 | spread=$0.0300
[20:37:30.553] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.470 = $1.0600 | spread=$0.0600
[20:37:30.662] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.470 = $1.0600 | spread=$0.0600
[20:37:30.783] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.470 = $1.0600 | spread=$0.0600
[20:37:30.889]    └─ closed after 918ms
[20:37:30.889] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:30.999] 🎯 ARB #10 | T+150s | YES=$0.530 + NO=$0.450 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=109ms
[20:37:30.999] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:31.260]    └─ closed after 261ms
[20:37:31.260] 🔄 SELL ARB | YES_sell=$0.570 + NO_sell=$0.440 = $1.0100 | spread=$0.0100
[20:37:31.479] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.430 = $1.0100 | spread=$0.0100
[20:37:31.591] 🎯 ARB #11 | T+151s | YES=$0.570 + NO=$0.410 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=112ms
[20:37:31.591] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.430 = $1.0200 | spread=$0.0200
[20:37:31.699] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:31.813]    └─ closed after 223ms
[20:37:31.814] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:31.949] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:32.064] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:32.182] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.440 = $1.0300 | spread=$0.0300
[20:37:32.327] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.450 = $1.0100 | spread=$0.0100
[20:37:32.446] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.450 = $1.0100 | spread=$0.0100
[20:37:32.561] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.450 = $1.0100 | spread=$0.0100
[20:37:32.670] 🎯 ARB #12 | T+152s | YES=$0.540 + NO=$0.440 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=109ms
[20:37:32.670] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.450 = $1.0100 | spread=$0.0100
[20:37:32.785]    └─ closed after 115ms
[20:37:32.785] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.460 = $1.0200 | spread=$0.0200
[20:37:32.903] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.460 = $1.0100 | spread=$0.0100
[20:37:33.011] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.460 = $1.0100 | spread=$0.0100
[20:37:33.138] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.460 = $1.0100 | spread=$0.0100
[20:37:33.249] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:33.365] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:33.530] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:33.658] 🎯 ARB #13 | T+153s | YES=$0.530 + NO=$0.450 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=128ms
[20:37:33.658] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.460 = $1.0100 | spread=$0.0100
[20:37:33.769]    └─ closed after 111ms
[20:37:34.006] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.123] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.237] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.403] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.531] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.636] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.747] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.876] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:34.995] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.400 = $1.0100 | spread=$0.0100
[20:37:35.115] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:35.225] 🎯 ARB #14 | T+155s | YES=$0.620 + NO=$0.360 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=110ms
[20:37:35.225] 🔄 SELL ARB | YES_sell=$0.640 + NO_sell=$0.370 = $1.0100 | spread=$0.0100
[20:37:35.373]    └─ closed after 148ms
[20:37:35.373] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.380 = $1.0300 | spread=$0.0300
[20:37:35.491] 🎯 ARB #15 | T+155s | YES=$0.630 + NO=$0.350 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=118ms
[20:37:35.491] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.360 = $1.0100 | spread=$0.0100
[20:37:35.613]    └─ closed after 122ms
[20:37:35.614] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.360 = $1.0100 | spread=$0.0100
[20:37:35.719] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.360 = $1.0100 | spread=$0.0100
[20:37:35.842] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.360 = $1.0100 | spread=$0.0100
[20:37:35.959] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.360 = $1.0100 | spread=$0.0100
[20:37:36.079] 🔄 SELL ARB | YES_sell=$0.650 + NO_sell=$0.370 = $1.0200 | spread=$0.0200
[20:37:36.190] 🔄 SELL ARB | YES_sell=$0.640 + NO_sell=$0.370 = $1.0100 | spread=$0.0100
[20:37:36.304] 🔄 SELL ARB | YES_sell=$0.640 + NO_sell=$0.370 = $1.0100 | spread=$0.0100
[20:37:36.415] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:36.527] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:36.632] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:36.744] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:36.854] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:36.977] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.090] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.205] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.334] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.465] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.585] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:37.732] 🎯 ARB #16 | T+157s | YES=$0.630 + NO=$0.340 = $0.9700 | spread=$0.0300 | profit@5shares=$0.15 | poll=147ms
[20:37:37.845]    └─ closed after 113ms
[20:37:37.845] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.350 = $1.0100 | spread=$0.0100
[20:37:37.973] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.350 = $1.0100 | spread=$0.0100
[20:37:38.087] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.350 = $1.0100 | spread=$0.0100
[20:37:38.198] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.370 = $1.0300 | spread=$0.0300
[20:37:38.321] 🎯 ARB #17 | T+158s | YES=$0.620 + NO=$0.340 = $0.9600 | spread=$0.0400 | profit@5shares=$0.20 | poll=123ms
[20:37:38.322] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.380 = $1.0400 | spread=$0.0400
[20:37:38.444]    └─ closed after 122ms
[20:37:38.444] 🔄 SELL ARB | YES_sell=$0.660 + NO_sell=$0.380 = $1.0400 | spread=$0.0400
[20:37:38.565] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:38.676] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.380 = $1.0100 | spread=$0.0100
[20:37:38.792] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.390 = $1.0200 | spread=$0.0200
[20:37:38.918] 🎯 ARB #18 | T+158s | YES=$0.610 + NO=$0.370 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=126ms
[20:37:38.918] 🔄 SELL ARB | YES_sell=$0.630 + NO_sell=$0.460 = $1.0900 | spread=$0.0900
[20:37:39.085] 🔄 SELL ARB | YES_sell=$0.610 + NO_sell=$0.460 = $1.0700 | spread=$0.0700
[20:37:39.203] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.470 = $1.0300 | spread=$0.0300
[20:37:39.331] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.470 = $1.0300 | spread=$0.0300
[20:37:39.447]    └─ closed after 529ms
[20:37:39.447] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.470 = $1.0200 | spread=$0.0200
[20:37:39.570] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:39.807] 🔄 SELL ARB | YES_sell=$0.550 + NO_sell=$0.460 = $1.0100 | spread=$0.0100
[20:37:39.927] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.470 = $1.0300 | spread=$0.0300
[20:37:40.058] 🔄 SELL ARB | YES_sell=$0.560 + NO_sell=$0.450 = $1.0100 | spread=$0.0100
[20:37:40.163] 🎯 ARB #19 | T+160s | YES=$0.550 + NO=$0.420 = $0.9700 | spread=$0.0300 | profit@5shares=$0.15 | poll=105ms
[20:37:40.163] 🔄 SELL ARB | YES_sell=$0.570 + NO_sell=$0.440 = $1.0100 | spread=$0.0100
[20:37:40.288] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.440 = $1.0200 | spread=$0.0200
[20:37:40.527]    └─ closed after 364ms
[20:37:40.527] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:40.655] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:40.760] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:40.873] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:40.998] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.430 = $1.0200 | spread=$0.0200
[20:37:41.113] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.430 = $1.0100 | spread=$0.0100
[20:37:41.256] 🎯 ARB #20 | T+161s | YES=$0.570 + NO=$0.410 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=142ms
[20:37:41.256] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:41.370]    └─ closed after 114ms
[20:37:41.370] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:41.476] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:41.595] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.420 = $1.0100 | spread=$0.0100
[20:37:41.711] 🔄 SELL ARB | YES_sell=$0.590 + NO_sell=$0.430 = $1.0200 | spread=$0.0200
[20:37:41.822] 🎯 ARB #21 | T+161s | YES=$0.550 + NO=$0.420 = $0.9700 | spread=$0.0300 | profit@5shares=$0.15 | poll=112ms
[20:37:41.822] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.430 = $1.0100 | spread=$0.0100
[20:37:41.943]    └─ closed after 121ms
[20:37:41.943] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.440 = $1.0200 | spread=$0.0200
[20:37:42.051] 🎯 ARB #22 | T+161s | YES=$0.530 + NO=$0.430 = $0.9600 | spread=$0.0400 | profit@5shares=$0.20 | poll=107ms
[20:37:42.051] 🔄 SELL ARB | YES_sell=$0.580 + NO_sell=$0.450 = $1.0300 | spread=$0.0300
[20:37:42.170]    └─ closed after 120ms
[20:37:42.170] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:42.284] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:42.425] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.470 = $1.0100 | spread=$0.0100
[20:37:42.551] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.510 = $1.0500 | spread=$0.0500
[20:37:42.669] 🎯 ARB #23 | T+162s | YES=$0.490 + NO=$0.460 = $0.9500 | spread=$0.0500 | profit@5shares=$0.25 | poll=118ms
[20:37:42.669] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.520 = $1.0600 | spread=$0.0600
[20:37:42.778] 🔄 SELL ARB | YES_sell=$0.540 + NO_sell=$0.540 = $1.0800 | spread=$0.0800
[20:37:42.778]   ... polls=300 rate=7.8/s | YES=$0.470/0.540 NO=$0.460/0.540 | combined=$0.9300 | T+162s | arbs=23 errs=0
[20:37:42.899] 🔄 SELL ARB | YES_sell=$0.520 + NO_sell=$0.540 = $1.0600 | spread=$0.0600
[20:37:43.013] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.540 = $1.0200 | spread=$0.0200
[20:37:43.117] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.550 = $1.0300 | spread=$0.0300
[20:37:43.231] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.550 = $1.0300 | spread=$0.0300
[20:37:43.340] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.530 = $1.0100 | spread=$0.0100
[20:37:43.447]    └─ closed after 778ms
[20:37:43.447] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.550 = $1.0300 | spread=$0.0300
[20:37:43.577] 🔄 SELL ARB | YES_sell=$0.480 + NO_sell=$0.550 = $1.0300 | spread=$0.0300
[20:37:43.704] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:43.818] 🎯 ARB #24 | T+163s | YES=$0.440 + NO=$0.540 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=114ms
[20:37:43.818] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:43.932]    └─ closed after 114ms
[20:37:43.932] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:44.046] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:44.164] 🎯 ARB #25 | T+164s | YES=$0.440 + NO=$0.540 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=118ms
[20:37:44.164] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:44.278] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:44.391] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:44.506]    └─ closed after 341ms
[20:37:44.506] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:44.642] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:44.759] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:44.888] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:44.996] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.108] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.222] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.332] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.441] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.549] 🔄 SELL ARB | YES_sell=$0.470 + NO_sell=$0.540 = $1.0100 | spread=$0.0100
[20:37:45.672] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:45.778] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:45.894] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.004] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.118] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.238] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.351] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.464] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.578] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.688] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.798] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:46.911] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:47.026] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:47.154] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:47.279] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:47.397] 🎯 ARB #26 | T+167s | YES=$0.440 + NO=$0.540 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=117ms
[20:37:47.397] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:47.510]    └─ closed after 113ms
[20:37:47.510] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:47.617] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.550 = $1.0100 | spread=$0.0100
[20:37:47.726] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:47.846] 🎯 ARB #27 | T+167s | YES=$0.440 + NO=$0.540 = $0.9800 | spread=$0.0200 | profit@5shares=$0.10 | poll=120ms
[20:37:47.846] 🔄 SELL ARB | YES_sell=$0.460 + NO_sell=$0.560 = $1.0200 | spread=$0.0200
[20:37:47.958]    └─ closed after 112ms
[20:37:47.958] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.083] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.192] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.311] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.424] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.537] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.653] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.773] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.883] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:48.988] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.104] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.221] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.336] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.460] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.569] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.675] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.785] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:49.915] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.027] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.132] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.247] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.360] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.474] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.594] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.711] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.822] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.560 = $1.0100 | spread=$0.0100
[20:37:50.958] 🔄 SELL ARB | YES_sell=$0.450 + NO_sell=$0.570 = $1.0200 | spread=$0.0200
[20:37:51.073] 🔄 SELL ARB | YES_sell=$0.440 + NO_sell=$0.570 = $1.0100 | spread=$0.0100
[20:37:51.194] 🔄 SELL ARB | YES_sell=$0.440 + NO_sell=$0.570 = $1.0100 | spread=$0.0100
[20:37:51.301] 🔄 SELL ARB | YES_sell=$0.440 + NO_sell=$0.570 = $1.0100 | spread=$0.0100
